poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,endorsed_candidate_id,endorsed_candidate_name,endorsed_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,ranked_choice_reallocated,ranked_choice_round,party,answer,candidate_id,candidate_name,pct
86240,1363,UC Berkeley,300,LA Times,University of California Berkeley Institute of Governmental Studies,457,University of California Berkeley Institute of Governmental Studies,B/C,Online Panel,9,California,2/22/2024,2/26/2024,,,,,,,193898,3304,lv,,lv,,3/1/2024 11:05,,https://www.latimes.com/politics/story/2024-03-01/garvey-schiff-california-senate-primary-election-runoff-poll,,,,9506,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,DEM,Porter,30941,Katie Porter,52
86240,1363,UC Berkeley,300,LA Times,University of California Berkeley Institute of Governmental Studies,457,University of California Berkeley Institute of Governmental Studies,B/C,Online Panel,9,California,2/22/2024,2/26/2024,,,,,,,193898,3304,lv,,lv,,3/1/2024 11:05,,https://www.latimes.com/politics/story/2024-03-01/garvey-schiff-california-senate-primary-election-runoff-poll,,,,9506,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,REP,Garvey,31183,Steve Garvey,38
86220,399,Rasmussen,2094,Bull Moose Project,Rasmussen Reports,277,Rasmussen Reports,B,IVR/Online Panel,7,Arizona,2/21/2024,2/26/2024,,,,,,,193751,1001,lv,,lv,,2/28/2024 12:49,,https://www.rasmussenreports.com/public_content/politics/public_surveys/arizona_senate_kari_lake_leads_democrat_gallego,,,REP,9505,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,DEM,Gallego,30920,Ruben Gallego,42
86220,399,Rasmussen,2094,Bull Moose Project,Rasmussen Reports,277,Rasmussen Reports,B,IVR/Online Panel,7,Arizona,2/21/2024,2/26/2024,,,,,,,193751,1001,lv,,lv,,2/28/2024 12:49,,https://www.rasmussenreports.com/public_content/politics/public_surveys/arizona_senate_kari_lake_leads_democrat_gallego,,,REP,9505,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,REP,Lake,30921,Kari Lake,45
86220,399,Rasmussen,2094,Bull Moose Project,Rasmussen Reports,277,Rasmussen Reports,B,IVR/Online Panel,7,Arizona,2/21/2024,2/26/2024,,,,,,,193753,1001,lv,,lv,,2/28/2024 12:54,,https://www.rasmussenreports.com/public_content/politics/public_surveys/arizona_senate_kari_lake_leads_democrat_gallego,,,REP,9505,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,DEM,Gallego,30920,Ruben Gallego,33
86220,399,Rasmussen,2094,Bull Moose Project,Rasmussen Reports,277,Rasmussen Reports,B,IVR/Online Panel,7,Arizona,2/21/2024,2/26/2024,,,,,,,193753,1001,lv,,lv,,2/28/2024 12:54,,https://www.rasmussenreports.com/public_content/politics/public_surveys/arizona_senate_kari_lake_leads_democrat_gallego,,,REP,9505,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,REP,Lake,30921,Kari Lake,37
86220,399,Rasmussen,2094,Bull Moose Project,Rasmussen Reports,277,Rasmussen Reports,B,IVR/Online Panel,7,Arizona,2/21/2024,2/26/2024,,,,,,,193753,1001,lv,,lv,,2/28/2024 12:54,,https://www.rasmussenreports.com/public_content/politics/public_surveys/arizona_senate_kari_lake_leads_democrat_gallego,,,REP,9505,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,IND,Sinema,30922,Kyrsten Sinema,21
86238,1474,University of Texas at Tyler,,,University of Texas at Tyler Center for Opinion Research,458,University of Texas at Tyler Center for Opinion Research,B/C,Live Phone/Online Panel,8.5,Texas,2/18/2024,2/26/2024,,,,,,,193890,1167,rv,,rv,,2/29/2024 14:27,,https://projects.fivethirtyeight.com/polls/20240229_TX_UTTyler.pdf,,,,9530,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,DEM,Allred,31007,Colin Allred,41
86238,1474,University of Texas at Tyler,,,University of Texas at Tyler Center for Opinion Research,458,University of Texas at Tyler Center for Opinion Research,B/C,Live Phone/Online Panel,8.5,Texas,2/18/2024,2/26/2024,,,,,,,193890,1167,rv,,rv,,2/29/2024 14:27,,https://projects.fivethirtyeight.com/polls/20240229_TX_UTTyler.pdf,,,,9530,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,REP,Cruz,31008,Ted Cruz,41
86194,1102,Emerson,"9,601,185",The Hill | Nexstar,Emerson College,88,Emerson College,A-,IVR/Online Panel/Text-to-Web/Email,7,Wisconsin,2/20/2024,2/24/2024,,,,,,,193623,1000,rv,,rv,,2/27/2024 9:50,,https://emersoncollegepolling.com/wisconsin-2024-poll-trump-45-biden-42/,,,,9534,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,DEM,Baldwin,31019,Tammy Baldwin,46.2
86194,1102,Emerson,"9,601,185",The Hill | Nexstar,Emerson College,88,Emerson College,A-,IVR/Online Panel/Text-to-Web/Email,7,Wisconsin,2/20/2024,2/24/2024,,,,,,,193623,1000,rv,,rv,,2/27/2024 9:50,,https://emersoncollegepolling.com/wisconsin-2024-poll-trump-45-biden-42/,,,,9534,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,REP,Hovde,31201,Eric D Hovde,38.5
86164,1102,Emerson,"835,960",KLAS-TV Las Vegas | The Hill,Emerson College,88,Emerson College,A-,IVR/Online Panel/Email,7,Nevada,2/16/2024,2/19/2024,,,,,,,193470,1000,rv,,rv,,2/22/2024 9:51,,https://emersoncollegepolling.com/nevada-2024-poll-trump-46-biden-40/,,,,9521,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,DEM,Rosen,31010,Jacky Rosen,39.6
86164,1102,Emerson,"835,960",KLAS-TV Las Vegas | The Hill,Emerson College,88,Emerson College,A-,IVR/Online Panel/Email,7,Nevada,2/16/2024,2/19/2024,,,,,,,193470,1000,rv,,rv,,2/22/2024 9:51,,https://emersoncollegepolling.com/nevada-2024-poll-trump-46-biden-40/,,,,9521,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,REP,Brown,31105,Sam Brown,38
86164,1102,Emerson,"835,960",KLAS-TV Las Vegas | The Hill,Emerson College,88,Emerson College,A-,IVR/Online Panel/Email,7,Nevada,2/16/2024,2/19/2024,,,,,,,193471,1000,rv,,rv,,2/22/2024 9:51,,https://emersoncollegepolling.com/nevada-2024-poll-trump-46-biden-40/,,,,9521,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,DEM,Rosen,31010,Jacky Rosen,42.7
86164,1102,Emerson,"835,960",KLAS-TV Las Vegas | The Hill,Emerson College,88,Emerson College,A-,IVR/Online Panel/Email,7,Nevada,2/16/2024,2/19/2024,,,,,,,193471,1000,rv,,rv,,2/22/2024 9:51,,https://emersoncollegepolling.com/nevada-2024-poll-trump-46-biden-40/,,,,9521,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,REP,Gunter,31356,Jeffrey Ross Gunter,32.4
86164,1102,Emerson,"835,960",KLAS-TV Las Vegas | The Hill,Emerson College,88,Emerson College,A-,IVR/Online Panel/Email,7,Nevada,2/16/2024,2/19/2024,,,,,,,193472,1000,rv,,rv,,2/22/2024 9:51,,https://emersoncollegepolling.com/nevada-2024-poll-trump-46-biden-40/,,,,9521,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,DEM,Rosen,31010,Jacky Rosen,42.4
86164,1102,Emerson,"835,960",KLAS-TV Las Vegas | The Hill,Emerson College,88,Emerson College,A-,IVR/Online Panel/Email,7,Nevada,2/16/2024,2/19/2024,,,,,,,193472,1000,rv,,rv,,2/22/2024 9:51,,https://emersoncollegepolling.com/nevada-2024-poll-trump-46-biden-40/,,,,9521,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,REP,Marchant,31012,James Carl Marchant,35.8
86165,1102,Emerson,"9,601,185",The Hill | Nexstar,Emerson College,88,Emerson College,A-,IVR/Online Panel/Email,7,Arizona,2/16/2024,2/19/2024,,,,,,,193473,1000,rv,,rv,,2/22/2024 9:51,,https://emersoncollegepolling.com/arizona-2024-poll-trump-46-biden-43/,,,,9505,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,DEM,Gallego,30920,Ruben Gallego,35.9
86165,1102,Emerson,"9,601,185",The Hill | Nexstar,Emerson College,88,Emerson College,A-,IVR/Online Panel/Email,7,Arizona,2/16/2024,2/19/2024,,,,,,,193473,1000,rv,,rv,,2/22/2024 9:51,,https://emersoncollegepolling.com/arizona-2024-poll-trump-46-biden-43/,,,,9505,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,REP,Lake,30921,Kari Lake,30
86165,1102,Emerson,"9,601,185",The Hill | Nexstar,Emerson College,88,Emerson College,A-,IVR/Online Panel/Email,7,Arizona,2/16/2024,2/19/2024,,,,,,,193473,1000,rv,,rv,,2/22/2024 9:51,,https://emersoncollegepolling.com/arizona-2024-poll-trump-46-biden-43/,,,,9505,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,IND,Sinema,30922,Kyrsten Sinema,20.6
86165,1102,Emerson,"9,601,185",The Hill | Nexstar,Emerson College,88,Emerson College,A-,IVR/Online Panel/Email,7,Arizona,2/16/2024,2/19/2024,,,,,,,193474,1000,rv,,rv,,2/22/2024 9:51,,https://emersoncollegepolling.com/arizona-2024-poll-trump-46-biden-43/,,,,9505,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,DEM,Gallego,30920,Ruben Gallego,45.8
86165,1102,Emerson,"9,601,185",The Hill | Nexstar,Emerson College,88,Emerson College,A-,IVR/Online Panel/Email,7,Arizona,2/16/2024,2/19/2024,,,,,,,193474,1000,rv,,rv,,2/22/2024 9:51,,https://emersoncollegepolling.com/arizona-2024-poll-trump-46-biden-43/,,,,9505,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,REP,Lake,30921,Kari Lake,38.8
86140,143,EPIC/MRA,,,EPIC-MRA,84,EPIC-MRA,B+,Live Phone,3,Michigan,2/13/2024,2/18/2024,,,,,,,193072,600,lv,,lv,,2/21/2024 9:51,,https://www.freep.com/story/news/politics/elections/2024/02/21/michigan-poll-biden-trump-israeli-ceasefire/72670981007/,,,,9515,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,DEM,Slotkin,31025,Elissa Slotkin,39
86140,143,EPIC/MRA,,,EPIC-MRA,84,EPIC-MRA,B+,Live Phone,3,Michigan,2/13/2024,2/18/2024,,,,,,,193072,600,lv,,lv,,2/21/2024 9:51,,https://www.freep.com/story/news/politics/elections/2024/02/21/michigan-poll-biden-trump-israeli-ceasefire/72670981007/,,,,9515,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,REP,Rogers,31045,Mike Rogers,38
86067,1102,Emerson,"9,601,185",The Hill | Nexstar,Emerson College,88,Emerson College,A-,IVR/Online Panel/Email,7,Pennsylvania,2/14/2024,2/16/2024,,,,,,,192831,1000,rv,,rv,,2/20/2024 10:26,,https://thehill.com/homenews/campaign/4477391-democrat-bob-casey-leads-dave-mccormick-pennsylvania-senate-race-poll/,,,,9527,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,DEM,Casey,30990,Robert P. Casey Jr.,48.8
86067,1102,Emerson,"9,601,185",The Hill | Nexstar,Emerson College,88,Emerson College,A-,IVR/Online Panel/Email,7,Pennsylvania,2/14/2024,2/16/2024,,,,,,,192831,1000,rv,,rv,,2/20/2024 10:26,,https://thehill.com/homenews/campaign/4477391-democrat-bob-casey-leads-dave-mccormick-pennsylvania-senate-race-poll/,,,,9527,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,REP,McCormick,30991,David McCormick,38.5
85968,460,SurveyUSA,2090,KULR (NonStop Local Billings),SurveyUSA,325,SurveyUSA,A+,Online Panel/Text-to-Web,8,Montana,2/12/2024,2/15/2024,,,,,,,192491,549,lv,,lv,,2/15/2024 20:48,,https://www.kulr8.com/elections/congressman-matt-rosendale-drops-out-of-senate-race/article_c48987a0-cc59-11ee-a0a5-5372ddd09113.html,,,,9519,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,DEM,Tester,30959,Jon Tester,49
85968,460,SurveyUSA,2090,KULR (NonStop Local Billings),SurveyUSA,325,SurveyUSA,A+,Online Panel/Text-to-Web,8,Montana,2/12/2024,2/15/2024,,,,,,,192491,549,lv,,lv,,2/15/2024 20:48,,https://www.kulr8.com/elections/congressman-matt-rosendale-drops-out-of-senate-race/article_c48987a0-cc59-11ee-a0a5-5372ddd09113.html,,,,9519,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,REP,Sheehy,31060,Tim Sheehy,40
85968,460,SurveyUSA,2090,KULR (NonStop Local Billings),SurveyUSA,325,SurveyUSA,A+,Online Panel/Text-to-Web,8,Montana,2/12/2024,2/15/2024,,,,,,,192492,549,lv,,lv,,2/15/2024 20:48,,https://www.kulr8.com/elections/congressman-matt-rosendale-drops-out-of-senate-race/article_c48987a0-cc59-11ee-a0a5-5372ddd09113.html,,,,9519,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,DEM,Tester,30959,Jon Tester,49
85968,460,SurveyUSA,2090,KULR (NonStop Local Billings),SurveyUSA,325,SurveyUSA,A+,Online Panel/Text-to-Web,8,Montana,2/12/2024,2/15/2024,,,,,,,192492,549,lv,,lv,,2/15/2024 20:48,,https://www.kulr8.com/elections/congressman-matt-rosendale-drops-out-of-senate-race/article_c48987a0-cc59-11ee-a0a5-5372ddd09113.html,,,,9519,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,REP,Rosendale,30961,Matt Rosendale,40
85968,460,SurveyUSA,2090,KULR (NonStop Local Billings),SurveyUSA,325,SurveyUSA,A+,Online Panel/Text-to-Web,8,Montana,2/12/2024,2/15/2024,,,,,,,192803,549,lv,,lv,,2/19/2024 14:08,,https://www.kulr8.com/elections/congressman-matt-rosendale-drops-out-of-senate-race/article_c48987a0-cc59-11ee-a0a5-5372ddd09113.html,,,,9519,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,DEM,Tester,30959,Jon Tester,50
85968,460,SurveyUSA,2090,KULR (NonStop Local Billings),SurveyUSA,325,SurveyUSA,A+,Online Panel/Text-to-Web,8,Montana,2/12/2024,2/15/2024,,,,,,,192803,549,lv,,lv,,2/19/2024 14:08,,https://www.kulr8.com/elections/congressman-matt-rosendale-drops-out-of-senate-race/article_c48987a0-cc59-11ee-a0a5-5372ddd09113.html,,,,9519,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,REP,Johnson,31316,Brad Johnson,35
85962,1102,Emerson,"9,602,089",The Hill | WDVM (DC News Now),Emerson College,88,Emerson College,A-,IVR/Online Panel/Email,7,Maryland,2/12/2024,2/13/2024,,,,,,,192456,1000,rv,,rv,,2/15/2024 9:08,,https://emersoncollegepolling.com/maryland-2024-poll-former-gov-larry-hogan-starts-strong-in-election-for-open-senate-seat/,,,,9513,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,DEM,Trone,31369,David J. Trone,42.3
85962,1102,Emerson,"9,602,089",The Hill | WDVM (DC News Now),Emerson College,88,Emerson College,A-,IVR/Online Panel/Email,7,Maryland,2/12/2024,2/13/2024,,,,,,,192456,1000,rv,,rv,,2/15/2024 9:08,,https://emersoncollegepolling.com/maryland-2024-poll-former-gov-larry-hogan-starts-strong-in-election-for-open-senate-seat/,,,,9513,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,REP,Hogan,31674,Larry Hogan,41.7
85962,1102,Emerson,"9,602,089",The Hill | WDVM (DC News Now),Emerson College,88,Emerson College,A-,IVR/Online Panel/Email,7,Maryland,2/12/2024,2/13/2024,,,,,,,192457,1000,rv,,rv,,2/15/2024 9:08,,https://emersoncollegepolling.com/maryland-2024-poll-former-gov-larry-hogan-starts-strong-in-election-for-open-senate-seat/,,,,9513,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,DEM,Alsobrooks,31370,Angela D. Alsobrooks,36.8
85962,1102,Emerson,"9,602,089",The Hill | WDVM (DC News Now),Emerson College,88,Emerson College,A-,IVR/Online Panel/Email,7,Maryland,2/12/2024,2/13/2024,,,,,,,192457,1000,rv,,rv,,2/15/2024 9:08,,https://emersoncollegepolling.com/maryland-2024-poll-former-gov-larry-hogan-starts-strong-in-election-for-open-senate-seat/,,,,9513,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,REP,Hogan,31674,Larry Hogan,44.4
86167,1800,Noble Predictive Insights,,,Noble Predictive Insights,235,Noble Predictive Insights,B/C,Online Panel,6,Arizona,2/6/2024,2/13/2024,,,,,,,193475,1002,rv,,rv,,2/22/2024 9:51,,https://www.noblepredictiveinsights.com/post/arizona-s-electorate-allergic-to-maga-brand-in-2024-us-senate-race,,,,9505,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,DEM,Gallego,30920,Ruben Gallego,47
86167,1800,Noble Predictive Insights,,,Noble Predictive Insights,235,Noble Predictive Insights,B/C,Online Panel,6,Arizona,2/6/2024,2/13/2024,,,,,,,193475,1002,rv,,rv,,2/22/2024 9:51,,https://www.noblepredictiveinsights.com/post/arizona-s-electorate-allergic-to-maga-brand-in-2024-us-senate-race,,,,9505,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,REP,Lake,30921,Kari Lake,37
86167,1800,Noble Predictive Insights,,,Noble Predictive Insights,235,Noble Predictive Insights,B/C,Online Panel,6,Arizona,2/6/2024,2/13/2024,,,,,,,193476,1002,rv,,rv,,2/22/2024 9:51,,https://www.noblepredictiveinsights.com/post/arizona-s-electorate-allergic-to-maga-brand-in-2024-us-senate-race,,,,9505,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,DEM,Gallego,30920,Ruben Gallego,34
86167,1800,Noble Predictive Insights,,,Noble Predictive Insights,235,Noble Predictive Insights,B/C,Online Panel,6,Arizona,2/6/2024,2/13/2024,,,,,,,193476,1002,rv,,rv,,2/22/2024 9:51,,https://www.noblepredictiveinsights.com/post/arizona-s-electorate-allergic-to-maga-brand-in-2024-us-senate-race,,,,9505,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,REP,Lake,30921,Kari Lake,31
86167,1800,Noble Predictive Insights,,,Noble Predictive Insights,235,Noble Predictive Insights,B/C,Online Panel,6,Arizona,2/6/2024,2/13/2024,,,,,,,193476,1002,rv,,rv,,2/22/2024 9:51,,https://www.noblepredictiveinsights.com/post/arizona-s-electorate-allergic-to-maga-brand-in-2024-us-senate-race,,,,9505,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,IND,Sinema,30922,Kyrsten Sinema,23
86065,568,YouGov,406,University of Texas,YouGov,391,YouGov,B+,Online Panel,9,Texas,2/2/2024,2/12/2024,,,,,,,192804,1200,rv,,rv,,2/19/2024 14:08,,https://texaspolitics.utexas.edu/blog/new-uttexas-politics-project-poll-primary-voting-begins-texans-see-crisis-border,,,,9530,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,DEM,Allred,31007,Colin Allred,32
86065,568,YouGov,406,University of Texas,YouGov,391,YouGov,B+,Online Panel,9,Texas,2/2/2024,2/12/2024,,,,,,,192804,1200,rv,,rv,,2/19/2024 14:08,,https://texaspolitics.utexas.edu/blog/new-uttexas-politics-project-poll-primary-voting-begins-texans-see-crisis-border,,,,9530,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,REP,Cruz,31008,Ted Cruz,46
86065,568,YouGov,406,University of Texas,YouGov,391,YouGov,B+,Online Panel,9,Texas,2/2/2024,2/12/2024,,,,,,,192805,1200,rv,,rv,,2/19/2024 14:08,,https://texaspolitics.utexas.edu/blog/new-uttexas-politics-project-poll-primary-voting-begins-texans-see-crisis-border,,,,9530,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,DEM,Gutierrez,31158,Roland Gutierrez,31
86065,568,YouGov,406,University of Texas,YouGov,391,YouGov,B+,Online Panel,9,Texas,2/2/2024,2/12/2024,,,,,,,192805,1200,rv,,rv,,2/19/2024 14:08,,https://texaspolitics.utexas.edu/blog/new-uttexas-politics-project-poll-primary-voting-begins-texans-see-crisis-border,,,,9530,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,REP,Cruz,31008,Ted Cruz,45
85914,1015,Chism Strategies,,,Chism Strategies,470,Blueprint Polling,B/C,Text,1,Pennsylvania,2/6/2024,2/8/2024,,,,,,,191994,500,rv,,rv,,2/9/2024 16:25,,https://twitter.com/ChismStrat/status/1756041686738759795,,,,9527,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,DEM,Casey,30990,Robert P. Casey Jr.,38
85914,1015,Chism Strategies,,,Chism Strategies,470,Blueprint Polling,B/C,Text,1,Pennsylvania,2/6/2024,2/8/2024,,,,,,,191994,500,rv,,rv,,2/9/2024 16:25,,https://twitter.com/ChismStrat/status/1756041686738759795,,,,9527,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,REP,McCormick,30991,David McCormick,37
85964,1798,National Public Affairs,,,National Public Affairs,768,National Public Affairs,,IVR/Live Phone/Text-to-Web,2,Texas,2/6/2024,2/8/2024,,,,,,,192464,807,lv,,lv,,2/15/2024 11:01,,https://natpublicaffairs.com/wp-content/uploads/2024/02/TX-Statewide-Topline-Final-02092024-For-Release.pdf,,,,9530,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,DEM,Allred,31007,Colin Allred,44
85964,1798,National Public Affairs,,,National Public Affairs,768,National Public Affairs,,IVR/Live Phone/Text-to-Web,2,Texas,2/6/2024,2/8/2024,,,,,,,192464,807,lv,,lv,,2/15/2024 11:01,,https://natpublicaffairs.com/wp-content/uploads/2024/02/TX-Statewide-Topline-Final-02092024-For-Release.pdf,,,,9530,2024,U.S. Senate,0,Class I,11/5/2024,general,FALSE,FALSE,,REP,Cruz,31008,Ted Cruz,44
